467	6	4
467	9	2
468	3	5
468	6	4
468	7	1
468	17	4
468	19	4
469	11	5
469	19	1
469	16	4
469	14	2
469	3	5
470	18	5
470	7	2
470	11	3
470	20	2
470	6	5
471	15	3
471	10	4
471	5	3
471	7	1
471	8	1
472	16	5
472	13	5
472	6	5
472	8	4
472	17	3
473	4	5
473	12	4
473	1	3
473	16	5
473	3	3
474	7	3
474	9	1
474	14	2
474	5	5
474	15	5
475	7	5
475	10	5
475	11	1
475	5	2
475	19	5
476	20	4
476	3	4
476	19	5
476	16	2
476	0	4
477	6	4
477	7	2
477	5	1
477	4	4
477	17	3
478	6	4
478	10	1
478	17	4
478	14	2
478	7	5
479	9	4
479	15	1
479	16	2
479	13	5
479	11	5
480	18	4
480	5	4
480	17	3
480	6	3
480	12	5
481	20	4
481	10	3
481	1	1
481	7	4
481	5	4
482	10	2
482	0	2
482	7	2
482	14	3
482	4	2
483	10	3
483	4	1
483	5	2
483	9	5
483	13	4
484	1	4
484	8	2
484	11	1
484	4	1
484	3	4
485	18	1
485	11	1
485	16	4
485	20	3
485	0	3
486	10	3
486	12	3
486	20	1
486	5	5
486	18	5
487	11	3
487	13	5
487	0	2
487	10	1
487	9	1
488	3	1
488	10	5
488	4	5
488	8	2
488	14	5
489	19	5
489	16	4
489	12	4
489	6	2
489	2	2
490	11	4
490	9	5
490	6	1
490	13	2
490	19	5
491	18	3
491	10	2
491	20	2
491	15	2
491	6	2
492	12	1
492	5	1
492	18	4
492	9	4
492	10	5
493	3	4
493	7	5
493	15	1
493	20	5
493	5	1
494	17	3
494	18	5
494	6	4
494	11	4
494	1	5
495	15	3
495	19	2
495	1	3
495	12	2
495	2	4
496	0	5
496	16	5
496	13	2
496	8	1
496	1	5
497	6	1
497	16	3
497	18	3
497	1	3
497	15	1
498	12	5
498	6	2
498	3	4
498	5	3
498	0	4
499	0	3
499	6	2
499	10	2
499	15	1
499	2	4
500	2	2
500	17	3
500	4	2
500	12	5
500	20	2
